 user_id |     login      | active |                      table_name                       |            column_name            | estructura 
       3 | default        | f      | mail_alias                                            | alias_user_id                     |          1
       3 | default        | f      | mailing_contact                                       | usuario                           |          1
       3 | default        | f      | mailing_contact                                       | usuario_temp                      |          1
       3 | default        | f      | mailing_mailing                                       | user_id                           |          1
       3 | default        | f      | note_note                                             | user_id                           |          1
       3 | default        | f      | note_stage                                            | user_id                           |          1
       3 | default        | f      | note_tableros                                         | user_id                           |          1
       3 | default        | f      | rel_badge_auth_users                                  | res_users_id                      |          1
       3 | default        | f      | res_company_ldap                                      | user                              |          1
       3 | default        | f      | res_company_users_rel                                 | user_id                           |          1
       3 | default        | f      | res_config_settings                                   | auth_signup_template_user_id      |          1
       3 | default        | f      | res_groups_users_rel                                  | uid                               |          1
       3 | default        | f      | res_partner                                           | user_id                           |          1
       3 | default        | f      | res_users                                             | user_id                           |          1
       3 | default        | f      | res_users_apikeys                                     | user_id                           |          1
       3 | default        | f      | res_users_settings                                    | user_id                           |          1
       3 | default        | f      | res_users_sicpro_app_cmi_acciones_rel                 | res_users_id                      |          1
